Source #,Date,Time,Time Source,Obs Window (min),Latitude,Longitude,Location Source,Info Source,Fire Behavior Observations,Type of Fire,Residual Fire?,SSI
TD-122,11/8,09:38,AVL,0,39.747796,-121.572477,AVL,TD,fire has crossed Pentz Rd at Pearson Rd,O,,
VTD-21,11/8,09:38,Inferred,15,39.747756,-121.572415,video,video,intersection of Pentz Rd and Pearson Rd is fully involved,R,,
VTD-23,11/8,09:38,Inferred,0,39.748730,-121.574785,video,video,"large active spot, estimated 0.1 ha (0.25 ac)",S,,
VTD-23,11/8,09:38,Inferred,0,39.750825,-121.576730,video,video,"moderate to heavy surface fire, single tree torching, heavy ember shower through the curve",V,,
TD-037,11/8,09:38,Photo,0,39.748730,-121.579461,Photo,Photo,spot fire in vegetation,S,,
VTD-24,11/8,09:40,AVL TD-122,0,39.750715,-121.576335,video,video,heavy fire in Pearson Rd drainage,V,,
VTD-24,11/8,09:40,AVL TD-122,0,39.750233,-121.577845,video,video,heavy fire both sides of roadway,V,,
TD-122,11/8,09:41,AVL,19,39.749679,-121.578103,AVL,TD,"fire had cleaned ground fuels; fire overtakes engine; engine is torched, blew diesel tank vents",V,,
TD-122,11/8,09:41,AVL,19,39.749679,-121.578103,AVL,TD,debris in back of pickup truck catches fire; ember shower across window,O,,
TD-122,11/8,09:41,AVL,19,39.749679,-121.578103,AVL,TD,cars in front of engine are on fire,O,,
TD-122,11/8,09:41,AVL,19,39.749679,-121.578103,AVL,TD,"ground fuels are being totally consumed, torched to limbs",V,,
VTD-23,11/8,09:41,Inferred,0,39.750100,-121.577967,video,video,"heavy surface fire, torching trees, ember showers sound like pebbles",V,,
VTD-23,11/8,09:43,Inferred,0,39.750100,-121.577967,video,video,heavy ember shower pelting vehicle,O,,
TD-087,11/8,09:45,AVL,19,39.748651,-121.580080,AVL,TD,"Structures begin igniting from pine needles. Propane explosions. Vehicles melting. Large spot fire, 9 m × 12 m (30 ft × 40 ft), in grass.",R,,
VTD-16,11/8,09:51,video,0,39.749496,-121.575422,AVL E2362,video,"heavy vegetation fire, heavy ember shower",V,,
TD-129,11/8,09:53,Inferred,0,39.750425,-121.575918,TD,TD,some cars next to CHP vehicle are burning,O,,
TD-129,11/8,09:53,video,0,39.748000,-121.574350,video,video,"everything on fire, extensive ember cast",O,,
PPD-05,11/8,09:53,PPD-05,0,39.749656,-121.575513,Radio,Radio,CHP and SO units have disabled vehicles surrounded by fire,O,,
TD-129,11/8,10:00,Inferred,0,39.749487,-121.578186,Imagery,TD,yellow VW burning,O,,
TD-129,11/8,10:00,Inferred,0,39.748639,-121.579731,Imagery,TD,vehicles burning,O,,
TD-037,11/8,10:00,Inferred,15,39.748578,-121.579618,TD,TD,white car coming from Stearns Rd catches fire,O,,
TD-070,11/8,10:00,Inferred,0,39.748619,-121.588873,TD,TD,Pearson Rd blocked by fire across roadway at Sawmill Rd,O,,
VTD-02,11/8,10:00,TD,600,39.747395,-121.615048,TD,TD,numerous spot fires around property; ember showers,S,,
PPD-05,11/8,10:00,PPD-05,0,39.751719,-121.597887,Radio,Radio,fire on Angel Dr south of Pearson Rd,R,,
TD-123,11/8,10:04,AVL,14,39.748583,-121.581067,AVL,TD,area on fire,O,,
VTD-23,11/8,10:05,Inferred,8,39.748943,-121.580613,video,video,structure fully involved,R,,
TD-087,11/8,10:06,AVL,16,39.748321,-121.581274,AVL,TD,all structures nearby are burning. Quarter-sized ember showers.,R,,
TD-087,11/8,10:18,AVL,0,39.748650,-121.581250,AVL,TD,fire front is passed,O,,
TD-064,11/8,10:18,Inferred,162,39.748575,-121.621579,TD,TD,can hear propane tanks exploding,O,,
TD-020,11/8,10:25,TD-087,10,39.748635,-121.579991,TD,TD,fire everywhere; visibility 30 m to 60 m (100 ft to 200 ft) (Pearson Rd east of Edgewood Ln),O,,
TD-020,11/8,10:25,TD-087,10,39.744923,-121.593080,TD,TD,scattered structure fires and woodpiles burning,R,,
TD-087,11/8,10:26,AVL,0,39.750733,-121.576833,AVL,TD,area was already destroyed by push of fire. Burned law enforcement vehicle in roadway,V,x,
PPD-02,11/8,10:32,PPD-02,0,39.748595,-121.607750,Radio,Radio,fire is overtaking vehicles on Clark Rd,O,,
TD-037,11/8,10:39,video,0,39.746135,-121.572316,TD,video,Pentz Rd south of Pearson Rd; structures fully involved; active vegetation fire and sideways embers,R,,
TD-037,11/8,10:39,Photo,0,39.748188,-121.572426,Photo,Photo,"nearly all structures fully involved both sides of Pentz Rd; heavy fire all around, ember showers",R,,
TD-034,11/8,10:45,TD,0,39.749521,-121.606715,TD,TD,"conditions deteriorate; field caught fire, wind blowing flames like blowtorch; spot fires and trees igniting; embers blowing across street",O,,
TD-065,11/8,10:46,Inferred,100,39.748784,-121.607914,TD,TD,fire has jumped to west side of Clark Rd at Buschmann Rd,V,,
TD-065,11/8,10:46,Inferred,100,39.750525,-121.614713,TD,TD,spot fires and structures burning in general area of Pearson Rd and Buschmann Rd between Scottwood Rd and Clark Rd,C,,
TD-015,11/8,10:50,AVL,0,39.747100,-121.574617,AVL,TD,"houses fully involved, 50 % to the ground",R,,
TD-015,11/8,10:52,AVL,0,39.750807,-121.576820,AVL,TD,fire had previously consumed Dry Creek drainage,V,x,
TD-037,11/8,10:56,Photo,0,39.750824,-121.576556,Photo,Photo,vegetative fuels have been consumed; spot fires and structure still burning,R,x,
TD-015,11/8,10:57,AVL,0,39.748617,-121.587000,AVL,TD,burning vehicle and trailer,O,,
TD-124,11/8,11:02,AVL,206,39.748107,-121.592907,AVL,TD,structures on fire,R,,
TD-124,11/8,11:02,AVL,206,39.749410,-121.592821,AVL,TD,structures on fire,R,,
TD-037,11/8,11:02,Inferred,5,39.748626,-121.587423,Photo,TD,fully involved pickup and trailer,O,,
TD-020,11/8,11:02,Inferred,63,39.752255,-121.598279,TD,TD,"spot fires, various structures involved, along Pearson Rd in area of Angel Dr",R,,
TD-130,11/8,11:10,Photo,0,39.748794,-121.593510,Photo,Photo,multiple small spot fires in needles/leaf litter,S,,
TD-130,11/8,11:10,Photo,0,39.750899,-121.593249,Photo,Photo,"significant fire; everything burning; vegetation, fences, structures",R,,
TD-130,11/8,11:12,video,0,39.748799,-121.593244,video,video,surface fire in pine needles at S Libby Rd and Pearson Rd,V,,
TD-130,11/8,11:12,video,0,39.750824,-121.593269,video,video,"heavy fire on Stonehurst Dr; structure, fence, power pole fully involved",R,,
TD-130,11/8,11:12,AVL,10,39.752286,-121.598100,AVL,TD,"Pearson Rd between Station 82 and Ace Hardware; not fully involved yet, but fire present",R,,
TD-209,11/8,11:16,Photo,0,39.747588,-121.572049,Photo,Photo,structure fully involved,R,,
TD-209,11/8,11:16,Photo,0,39.747295,-121.571934,Photo,Photo,structure fully involved,R,,
TD-124,11/8,11:17,AVL,191,39.748567,-121.594117,AVL,TD,fire all around; propane tanks exploding approximately 1 per min,O,,
TD-209,11/8,11:17,AVL,119,39.746880,-121.572846,AVL,TD,vehicle and house burning; main fire front had passed,R,,
TD-209,11/8,11:17,Photo,0,39.747588,-121.572049,Photo,Photo,structure fully involved,R,,
TD-209,11/8,11:27,Photo,0,39.746797,-121.572834,Photo,Photo,"structure fully involved, threatening neighboring structure",R,,
TD-209,11/8,11:27,Photo,0,39.746797,-121.572834,Photo,Photo,"structure fully involved, threatening neighboring structure",R,,
TD-209,11/8,11:28,Photo,0,39.746797,-121.572834,Photo,Photo,"structure fully involved, threatening neighboring structure",R,,
TD-035,11/8,11:30,Inferred,90,39.749298,-121.607732,TD,TD,PGE yard bush pile: blow torching the road at Buschmann Rd; Clark Rd impassable,O,,
TD-037,11/8,11:30,TD,40,39.747360,-121.593116,TD,TD,houses on east side of Pearson Rd /S Libby Rd are burning,R,,
PPD-08,11/8,11:32,PPD-08,0,39.748590,-121.607695,Radio,Radio,fire getting really close to the roadway,O,,
TD-123,11/8,11:34,Inferred,15,39.749543,-121.594237,TD,TD,Enchanted Forest mobile home park on fire; moving towards west,R,,
TD-123,11/8,11:34,Inferred,15,39.748534,-121.593692,TD,TD,power pole on fire,O,,
PPD-08,11/8,11:39,PPD-08,0,39.751943,-121.607344,Radio,Radio,fire coming up to Pearson Rd and Clark Rd,O,,
TD-130,11/8,11:45,video,0,39.752808,-121.605317,video,video,spot fires on north side of Pearson Rd at Brookview Way,S,,
TD-130,11/8,11:45,Photo,0,39.752761,-121.605406,Photo,Photo,area of ground fire in heavy brush; blowing brands; flames up to 4.6 m (15 ft),V,,
TD-130,11/8,11:45,Photo,0,39.750398,-121.607079,Photo,Photo,field and vegetation south of Ace Hardware is burning up to fence and Clark Rd,V,,
TD-130,11/8,11:45,Photo,0,39.749080,-121.608090,Photo,Photo,mulch/slash piles at Buschmann Rd and Clark Rd are burning,O,,
TD-130,11/8,11:45,Photo,0,39.748598,-121.607111,Photo,Photo,"widespread heavy fire; surface vegetation, trees",V,,
TD-130,11/8,11:49,video,0,39.748638,-121.607720,video,video,"fire still burning on both sides of Clark Rd at Buschmann Rd, fire past peak",V,x,
TD-111,11/8,11:50,Inferred,30,39.748592,-121.588628,TD,TD,Pearson burning,O,,
TD-130,11/8,11:52,AVL,24,39.751002,-121.606774,AVL,TD,storage units burning at Ace Hardware,C,,
TD-123,11/8,11:53,AVL,0,39.747467,-121.584433,AVL,TD,fire all around,O,,
PPD-08,11/8,11:53,PPD-08,0,39.748594,-121.607721,Radio,Radio,Clark Rd SB south of Buschmann Rd is engulfed in fire,O,,
TD-037,11/8,12:00,Inferred,60,39.752251,-121.599985,TD,TD,fire has burned through Pearson Rd between Middle Libby Rd and Clark Rd,R,x,
TD-037,11/8,12:00,Inferred,60,39.752978,-121.607091,TD,TD,mobile homes on east side Clark Rd at Black Bear Diner are burning,R,,
TD-037,11/8,12:00,Inferred,60,39.752603,-121.607241,TD,TD,fire getting established at Mobil gas station,C,,
TD-037,11/8,12:00,Inferred,60,39.749580,-121.594577,TD,TD,fire is approaching from west,O,,
TD-074,11/8,12:00,TD,0,39.749511,-121.607724,TD,TD,flames across Clark Rd between Pearson Rd and Buschmann Rd,O,,
TD-130,11/8,12:00,Photo,0,39.751054,-121.606542,Photo,Photo,"heavy vegetation fire, trees torching, ember showers after trees torch",V,,
TD-014,11/8,12:03,AVL,0,39.749694,-121.594513,TD,TD,Enchanted Forest mobile home park fully involved,R,,
TD-014,11/8,12:05,Radio Log,0,39.752283,-121.595019,Radio Log,Radio Log,significant fire activity both sides of road; barely passable,O,,
TD-020,11/8,12:05,Inferred,43,39.733797,-121.593789,TD,TD,fire burning at end of S Libby Rd,R,,
TD-014,11/8,12:11,AVL,5,39.736441,-121.593781,AVL,TD,Timber still burning good. Structure already burned to ground. One structure collapsed in road.,R,,
TD-210,11/8,12:11,AVL,9,39.751967,-121.606617,AVL,TD,fire threatening Ace Hardware,O,,
TD-210,11/8,12:14,Photo,0,39.751996,-121.606674,Photo,Photo,"fire to NE corner of Ace Hardware; vegetation, fence, and power poles burning",O,,
TD-210,11/8,12:14,Photo,0,39.752052,-121.606484,Photo,Photo,"vegetation fire, flaring up, torching",V,,
TD-123,11/8,12:18,AVL,7,39.733267,-121.593917,AVL,TD,structures burned in open area,R,,
TD-111,11/8,12:26,Inferred,7,39.752229,-121.593818,TD,TD,structures burning at Pearson Rd and Middle Libby Rd,R,,
TD-123,11/8,12:27,AVL,37,39.724088,-121.594940,TD,TD,trees on fire,V,,
PPD-08,11/8,12:29,PPD-08,0,39.751950,-121.609656,video,video,spot fire south side of Pearson Rd,S,,
PPD-08,11/8,12:29,PPD-08,0,39.752580,-121.610136,video,video,spot fire north side of Pearson Rd,S,,
PPD-08,11/8,12:29,PPD-08,0,39.752078,-121.610783,video,video,spot fire south side of Pearson Rd,S,,
TD-111,11/8,12:33,AVL TD-123,32,39.737834,-121.593800,TD,TD,all structures on fire in area,R,,
TD-130,11/8,12:35,AVL,0,39.749694,-121.593762,AVL,TD,everything on fire,O,,
TD-130,11/8,12:36,video,0,39.751277,-121.600907,video,video,between Garden View Ln and Glen Cir at Pearson Rd; all but 1 structure fully involved; heavy vegetation fire; visibility zero,R,,
TD-130,11/8,12:36,Photo,0,39.749859,-121.600915,Photo,Photo,"Newland Rd is a furnace - very intense fire; everything burning; all structures and vegetation intense flames, fully involved, burning debris in roadway; dark, windy, heavy ember showers",R,,
TD-130,11/8,12:36,Photo,0,39.752266,-121.602376,Photo,Photo,"all structures fully involved, parcels completely burning",R,,
TD-130,11/8,12:36,Photo,0,39.752223,-121.605562,Photo,Photo,"vegetation past peak, still burning; consumed throughout drainage, burning right up to roadway and Ace Hardware parking lot",V,,
TD-130,11/8,12:39,video,0,39.749956,-121.607664,video,video,Clark Rd between Pearson Rd and Village Pkwy; fire on east side of Clark Rd [video does not show west side],O,,
TD-020,11/8,12:48,Inferred,0,39.747683,-121.593784,Inferred,TD,all structures burning,R,,
TD-210,11/8,12:53,video,0,39.752278,-121.599278,video,video,everything both sides fully involved on Pearson Rd at Tamarack Way,R,,
TD-210,11/8,12:53,Photo,0,39.752265,-121.597610,Photo,Photo,"structures fully involved, surface fuels, trees burning; one structure standing with no fire visible",R,,
TD-210,11/8,12:53,Photo,0,39.750401,-121.593744,Photo,Photo,"surface fuels past peak, still active flaming, everything burning; structures fully involved",R,,
TD-210,11/8,12:54,video,0,39.750778,-121.593731,video,video,everything both sides fully involved on Pearson Rd at Stonehurst Dr,R,,
TD-064,11/8,13:10,Inferred,50,39.753717,-121.623441,TD,TD,park across street from PPD is burning; 10 cm to 13 cm (4 in to 5 in) diameter embers falling,V,,
TD-014,11/8,13:15,AVL,0,39.750721,-121.576646,AVL,TD,areas burning a second time,V,,
TD-130,11/8,13:21,AVL,0,39.752601,-121.607492,AVL,TD,Mobil gas station on fire,C,,
TD-014,11/8,13:23,Radio Log,0,39.748125,-121.609620,Radio Log,Radio Log,fire in the building,R,,
TD-112,11/8,13:23,Radio Log,0,39.748140,-121.609663,Radio Log,Radio Log,structure on fire,R,,
TD-112,11/8,13:25,Radio Log,0,39.748140,-121.609663,Radio Log,Radio Log,apartments: 3 complexes well involved,R,,
TD-112,11/8,13:25,Inferred,8,39.747739,-121.609668,Radio Log,TD,Half of apartment complex fully involved,R,,
TD-021,11/8,13:30,Inferred,0,39.753746,-121.624623,TD,TD,fire has already burned around area of Station 81,O,x,
TD-209,11/8,13:41,Photo,0,39.748519,-121.582307,Photo,Photo,minimal fire activity limited to burning rubble; surface fuels and abandoned vehicles have finished burning,R,x,
TD-123,11/8,13:46,AVL,42,39.751025,-121.607178,AVL,TD,back of Ace Hardware on fire; PVC stacks on fire,C,,
TD-130,11/8,13:46,Photo,0,39.750527,-121.576059,Photo,Photo,all surface fuels and vegetation and abandoned vehicles finished burning,O,x,
TD-130,11/8,13:46,Photo,0,39.747756,-121.572455,Photo,Photo,"most structures burned to foundation, minimal active spots of fire in rubble",R,x,
TD-209,11/8,13:59,AVL,4,39.748595,-121.589830,AVL,TD,houses are already burned down; nothing to protect,R,x,
TD-064,11/8,14:00,Inferred,0,39.753933,-121.623996,TD,TD,fire threatening structures,O,,
TD-209,11/8,14:03,AVL,7,39.749643,-121.594508,AVL,TD,fire had already gone through Enchanted Forest mobile home park,R,x,
TD-009,11/8,14:10,AVL,0,39.749867,-121.602550,AVL,TD,house is burned down,R,x,
TD-209,11/8,14:12,Photo,0,39.749421,-121.593324,Photo,Photo,structures burned to foundation; flaming rubble,R,x,
TD-209,11/8,14:12,Photo,0,39.749148,-121.594168,Photo,Photo,structures burned to foundation; flaming rubble,R,x,
TD-209,11/8,14:13,Photo,0,39.752306,-121.595087,Photo,Photo,"structure burned down, fire out, surface vegetation consumed",R,x,
TD-209,11/8,14:13,Photo,0,39.752011,-121.595371,Photo,Photo,"structure burned to foundation, minimal flaming rubble",R,x,
TD-209,11/8,14:13,Photo,0,39.752004,-121.596833,Photo,Photo,"structure post peak, collapsed, still burning",R,x,
TD-209,11/8,14:13,Photo,0,39.752034,-121.596325,Photo,Photo,structure burned to foundation,R,x,
TD-209,11/8,14:13,Photo,0,39.752635,-121.596030,Photo,Photo,structure burned to foundation,R,x,
TD-209,11/8,14:13,Photo,0,39.752261,-121.602313,Photo,Photo,"structures in area burned to foundation along Pearson Rd; minimal fire, burning rubble",R,x,
TD-209,11/8,14:14,AVL,0,39.751829,-121.607361,AVL,TD,everything around Ace Hardware is burned,O,x,
TD-209,11/8,14:14,Photo,0,39.752486,-121.608038,Photo,Photo,"widespread surface fires (burning rubble from new sheds for sale), power pole burning",O,,
TD-142,11/8,14:19,Inferred,0,39.749320,-121.607702,TD,TD,fire on both sides of Clark Rd,O,,
TD-142,11/8,14:20,Inferred,0,39.753164,-121.607778,TD,TD,black wall of smoke north of Pearson Rd; commercial structures fully involved,C,,
TD-141,11/8,14:20,Photo,0,39.751104,-121.608198,Photo,Photo,"Casa de Paradiso restaurant, structure past peak burning, partially collapsed",C,,
TD-132,11/8,14:21,Photo,0,39.752690,-121.607365,Photo,Photo,Mobil gas station burning ,C,,
TD-108,11/8,14:21,Photo,0,39.752709,-121.607343,Photo,TD,Mobil gas station heavily involved in fire,C,,
TD-141,11/8,14:21,Photo,0,39.752691,-121.607351,Photo,Photo,"structure past peak, partially collapsed",C,,
TD-141,11/8,14:21,Photo,0,39.752468,-121.608046,Photo,Photo,"widespread surface fires (burning rubble from new sheds for sale), power pole burning; NW corner Pearson Rd and Clark Rd",O,,
TD-141,11/8,14:21,Photo,0,39.750671,-121.608187,Photo,Photo,"west side of structure is fully involved; east half still standing, no fire showing",C,,
TD-141,11/8,14:21,Photo,0,39.751092,-121.608198,Photo,Photo,"structure past peak, partially collapsed",C,,
TD-141,11/8,14:21,Photo,0,39.750618,-121.607868,Photo,Photo,"spot fire in vegetation, burned through power pole; power pole is leaning at 45° angle",S,,
TD-108,11/8,14:21,Photo,0,39.753316,-121.608084,Photo,Photo,structure fully involved,C,,
TD-041,11/8,14:22,Inferred,36,39.748767,-121.593975,TD,TD,fire front had passed,O,x,
TD-133,11/8,14:25,Photo,0,39.751696,-121.607936,Photo,Photo,spot fire; power pole active flaming from ground up 3 m (10 ft); surrounding landscape veg unburned,O,,
TD-133,11/8,14:26,Photo,0,39.753324,-121.608071,Photo,Photo,structure fully involved,C,,
TD-133,11/8,14:26,Photo,0,39.751104,-121.608198,Photo,Photo,"structure past peak, partially collapsed",C,,
TD-133,11/8,14:26,Photo,0,39.750652,-121.608182,Photo,Photo,structure fully involved,C,,
TD-123,11/8,14:29,AVL,0,39.748943,-121.608952,AVL,TD,LDS church is on fire,C,,
TD-123,11/8,14:30,AVL,37,39.749783,-121.610367,AVL,TD,fence and small houses on fire,R,,
PPD-15,11/8,14:40,PPD-15,0,39.754176,-121.624097,video,video,fire close to Paradise Police station,R,,
PPD-15,11/8,14:41,PPD-15,0,39.753787,-121.623590,video,video,glowing vegetation fire in area of park at PPD,O,,
TD-141,11/8,14:43,Photo,0,39.753326,-121.608075,Photo,Photo,"structure burned to foundation, still flaming",C,,
TD-141,11/8,14:49,Photo,0,39.750651,-121.608079,Photo,Photo,entire multi-commercial structure now fully involved,C,,
TD-141,11/8,14:51,Photo,0,39.752593,-121.608743,Photo,Photo,structure burning,C,,
TD-055,11/8,14:52,Photo,0,39.752239,-121.603179,Photo,Photo,most structures burned down and out; a few still burning,R,x,
TD-055,11/8,14:52,Photo,0,39.752599,-121.608736,Photo,Photo,flames and heavy smoke coming from structure,C,,
TD-055,11/8,14:52,Photo,0,39.752499,-121.610994,Photo,Photo,structure fully involved,C,,
TD-055,11/8,14:52,Photo,0,39.751662,-121.611191,Photo,Photo,structure fully involved,C,,
TD-055,11/8,14:52,Photo,0,39.752482,-121.612035,Photo,Photo,"structure fully involved, collapsed",C,,
TD-055,11/8,14:52,Photo,0,39.752016,-121.613826,Photo,Photo,"portable classrooms burning; heavy fire, trees torching",C,,
TD-055,11/8,14:52,Photo,0,39.751979,-121.615076,Photo,Photo,Gold Nugget Museum building engulfed in flames,C,,
TD-055,11/8,14:52,Photo,0,39.752370,-121.616212,Photo,Photo,vehicle in carport fully involved,O,,
TD-055,11/8,14:52,Photo,0,39.752372,-121.618063,Photo,Photo,"entire hillside of vegetation burning, intense heat",V,,
TD-055,11/8,14:52,Photo,0,39.752084,-121.622065,Photo,Photo,multiple structures fully involved both sides of Pearson Rd; fire burning everywhere; significant ember wash,R,,
TD-055,11/8,14:52,Photo,0,39.752878,-121.625259,Photo,Photo,heavy fire on roof/facade of structure,C,,
PPD-15,11/8,14:52,PPD-15,0,39.752085,-121.621935,Radio,Radio,area is all engulfed,O,,
TD-101,11/8,14:53,Photo,0,39.752820,-121.625090,Photo,Photo,"wood shake roof fully involved on commercial structure, spewing firebrands; spaced 0.6 m (2 ft) from neighboring commercial structure",C,,
TD-101,11/8,14:53,Photo,0,39.752579,-121.625413,Photo,Photo,vegetation spot fire,S,,
TD-069,11/8,14:59,Inferred,9,39.751606,-121.611468,TD,TD,Paradise Elementary School actively burning,C,,
TD-069,11/8,14:59,Inferred,9,39.752026,-121.613836,TD,TD,Intermediate school portables are on fire,C,,
TD-069,11/8,14:59,Inferred,9,39.751978,-121.615056,TD,TD,museum is on fire,C,,
TD-069,11/8,14:59,Inferred,9,39.752176,-121.619057,TD,TD,wall of flames across Pearson Rd,O,,
TD-141,11/8,15:02,Photo,0,39.752185,-121.619487,Photo,Photo,vegetation fire both sides of Pearson Rd; ember shower,V,,
TD-141,11/8,15:02,Photo,0,39.752439,-121.621501,Photo,Photo,structure fully involved; parcel vegetation burning,R,,
TD-141,11/8,15:02,Photo,0,39.751853,-121.622340,Photo,Photo,structure fully involved; parcel vegetation burning,C,,
TD-141,11/8,15:02,Photo,0,39.752401,-121.622137,Photo,Photo,"Craig Memorial Congregational Church burning, fully involved",C,,
TD-141,11/8,15:02,Photo,0,39.752367,-121.622944,Photo,Photo,structure fully involved; parcel vegetation burning,R,,
TD-141,11/8,15:02,Photo,0,39.752359,-121.622703,Photo,Photo,structure fully involved,R,,
TD-141,11/8,15:02,Photo,0,39.752329,-121.623198,Photo,Photo,"structure fully involved, pickup truck burning, all vegetation burning, tree limbs torched and glowing",R,,
TD-132,11/8,15:03,video,0,39.752108,-121.622341,Photo,video,"structures fully involved, ember showers bouncing down street, spot fires",R,,
PPD-15,11/8,15:03,PPD-15,0,39.753279,-121.624885,video,video,spot fire,S,,
PPD-15,11/8,15:03,PPD-15,0,39.752810,-121.625117,video,video,commercial structures on fire,C,,
TD-132,11/8,15:03,Photo,0,39.751917,-121.625193,Photo,Photo,"area burning, possible structures involved",O,,
TD-132,11/8,15:03,Photo,0,39.752086,-121.622581,Photo,Photo,"all structures fully involved and widespread vegetation fire (flaming, past peak), both sides of Pearson Rd between College Hill Rd and Black Olive Dr",R,,
TD-132,11/8,15:03,Photo,0,39.752816,-121.625085,Photo,Photo,structure fully involved,R,,
TD-132,11/8,15:03,Photo,0,39.752877,-121.625252,Photo,Photo,structure igniting in eaves and roof due to neighboring structure on fire,R,,x
TD-132,11/8,15:04,Photo,0,39.755875,-121.626673,Photo,Photo,smoke coming from commercial structure; small spot fire in vegetation also burning against structure,C,,
TD-123,11/8,15:07,AVL,0,39.748943,-121.608952,AVL,TD,LDS church is fully involved,C,,
TD-101,11/8,15:07,Photo,0,39.748625,-121.585894,Photo,Photo,"area burned over, buildings destroyed, few spots of fire remaining",R,x,
PPD-15,11/8,15:20,PPD-15,0,39.755830,-121.626766,video,video,fully involved commercial building; no other fire around,C,,
TD-101,11/8,15:28,Photo,0,39.748721,-121.583197,Photo,Photo,"Pearson Rd: Butte View Ter to Sawmill Rd, area burned over, buildings destroyed, few spots of fire remaining",R,x,
TD-101,11/8,15:31,Photo,0,39.751795,-121.593330,Photo,Photo,"structure burned to foundation, minimal flames in rubble; parcel vegetation burnt, no flames",R,x,
TD-209,11/8,15:38,AVL,23,39.746537,-121.611519,TD,TD,fire coming from first floor,R,,
TD-209,11/8,15:38,AVL,23,39.746313,-121.611514,TD,TD,column of building ignites,R,,
PPD-15,11/8,15:40,PPD-15,0,39.755102,-121.627327,video,video,"waves of embers blowing along roadway, both sides, large, golf ball-sized and bouncing",O,,
PPD-15,11/8,15:41,PPD-15,0,39.753501,-121.627061,video,video,vegetation on entire lot is burning intense,V,,
PPD-15,11/8,15:41,PPD-15,0,39.752964,-121.626219,video,video,multiple small spots along south side of Pearson Rd between Skyway and Black Olive Dr,S,,
PPD-15,11/8,15:41,PPD-15,0,39.752847,-121.625119,video,video,fully involved structures on north side Pearson Rd; no fire on south side of street,C,,
PPD-15,11/8,15:41,PPD-15,2,39.752202,-121.615930,video,video,"fire has burned through everything on Pearson Rd east of Black Olive Dr; 33 % each of burned to foundation, fully involved, and still standing; Black Olive Dr to Clark Rd",C,,
VTD-18,11/8,16:40,TD,0,39.748948,-121.608932,video,video,"church past-peak fully involved, not collapsed yet",C,x,
TD-142,11/8,16:48,Photo,0,39.755732,-121.626176,Photo,Photo,commercial structures burning,C,,
TD-111,11/8,16:50,TD,0,39.753842,-121.624697,TD,TD,fire around Station 81,O,,
TD-065,11/8,17:38,TD,0,39.752202,-121.612108,TD,TD,Paradise Elementary is burned down,C,,
TD-209,11/8,17:50,AVL,53,39.746050,-121.611217,AVL,TD,Paradise Community Village Apartments burned down / fully involved,R,,
