Source #,Date,Time,Time Source,Obs Window (min),Latitude,Longitude,Location Source,Info Source,Fire Behavior Observations,Type of Fire,Residual Fire?,SSI
TD-127,11/8,09:57,Photo,0,39.778025,-121.602808,Photo,Photo,"structure, surface fuels, vehicle all fully involved on single parcel",R,,
TD-040,11/8,10:00,Inferred,60,39.778033,-121.580294,TD,TD,spot fires in grass field,S,,
TD-014,11/8,10:15,AVL,2,39.777724,-121.598370,AVL,TD,"lots of fire, structures burning both sides of Wagstaff Rd",R,,
TD-022,11/8,10:15,TD,0,39.775663,-121.605361,TD,TD,area fully involved in fire; fire coming from N and E,O,,
TD-022,11/8,10:15,Inferred,45,39.775663,-121.605361,TD,TD,heavy vegetation is burning,V,,
TD-127,11/8,10:17,Photo,0,39.777662,-121.603050,Photo,Photo,"all structures fully involved around Wagstaff Rd/Oak Way; everything burning, swirling ember showers",R,,
TD-055,11/8,10:22,Photo,0,39.776884,-121.588480,Photo,Photo,structure burning well in garage,R,,
TD-055,11/8,10:22,Photo,0,39.776875,-121.588445,Photo,Photo,"attached garage of duplex fully involved, burning through roof",R,,
TD-127,11/8,10:40,Photo,0,39.777289,-121.603059,Photo,Photo,"fire burning up against roadway, both sides of road",O,,
VTD-26,11/8,10:43,Inferred,0,39.778228,-121.601723,video,video,structure fully involved,R,,
VTD-26,11/8,10:43,Inferred,0,39.778058,-121.602160,video,video,structures burned to foundation,R,x,
VTD-13,11/8,10:44,video,0,39.777680,-121.603036,video,video,"multiple structures fully involved; homes to the west on north side, some have collapsed",R,,
VTD-13,11/8,10:44,video,0,39.777680,-121.603036,video,video,1212 Wagstaff Rd and west on south side are burning,R,,
VTD-26,11/8,10:44,Inferred,0,39.783304,-121.612575,"video, LANDSAT",video,large plume rising from canyon to west,S,,
VTD-26,11/8,10:46,Inferred,0,39.777369,-121.604218,video,video,structures burning on Berkshire Ave near Wagstaff Rd,R,,
TD-127,11/8,10:57,Radio Log,0,39.776749,-121.603057,Inferred,Radio Log,fire heavily impacting Oak Way and towards Bille Rd,O,,
TD-017,11/8,11:03,AVL,3,39.780343,-121.609252,AVL,TD,"Heavy fire and embers, embers entering vehicle door. Everything burning all around",O,,
TD-127,11/8,11:30,Inferred,30,39.778239,-121.608737,TD,TD,heavy fire,O,,
TD-017,11/8,11:34,AVL,116,39.776363,-121.589966,AVL,TD,"Kmart threatened, front side of Kmart shrubs catching fire.",S,,
TD-015,11/8,11:35,AVL,123,39.776164,-121.587283,TD,TD,fire around Kmart shopping center,O,,
PPD-08,11/8,11:44,PPD-08,0,39.778894,-121.589724,video,video,spot fire on both sides of Clark Rd,S,,
PPD-08,11/8,11:44,PPD-08,0,39.779241,-121.589570,video,video,spot fire on east side Clark Rd,S,,
PPD-08,11/8,11:58,PPD-08,0,39.779241,-121.589570,video,video,spot fire on both sides Clark Rd,S,,
PPD-08,11/8,11:58,PPD-08,0,39.778648,-121.590200,video,video,spot fire west side Clark Rd,S,,
TD-127,11/8,12:00,Radio Log,0,39.777628,-121.606319,Radio Log,Radio Log,multiple gas stations being impacted by fire,C,,
PPD-08,11/8,12:00,PPD-08,0,39.777640,-121.589221,video,video,spot fire,S,,
TD-043,11/8,12:18,Inferred,2,39.778454,-121.578432,TD,TD,Ridgewood MHP is burned down,R,x,
VTD-18,11/8,12:22,TD,0,39.776348,-121.591675,video,video,"fully involved bushes spot fire, 3 m to 4.6 m (10 ft to 15 ft) flames",S,,
TD-127,11/8,12:24,Radio Log,0,39.777646,-121.606300,Radio Log,Radio Log,fire on Skyway at Bille Rd and Wagstaff Rd,O,,
TD-127,11/8,12:30,Radio Log,0,39.777627,-121.606305,Radio Log,Radio Log,heavy fire impacting Skyway at Wagstaff Rd,O,,
TD-100,11/8,12:30,Inferred,0,39.778919,-121.613265,TD,TD,"Waggoner Rd, Wagstaff Rd impacted with fire",O,,
VTD-18,11/8,12:30,TD,0,39.778248,-121.590467,Photo,Photo,"spot fire, bushes/vegetation",S,,
VTD-18,11/8,12:30,TD,0,39.778062,-121.591908,Photo,Photo,"heavy fire, multiple structures burning",R,,
VTD-18,11/8,12:47,TD,0,39.776198,-121.591813,Photo,video,juniper bush spot fire,S,,
VTD-18,11/8,13:13,TD,0,39.777167,-121.588813,video,video,"all structures behind Savemart are past peak, fully involved, partially collapsed",R,x,
TD-065,11/8,14:25,Inferred,31,39.778005,-121.590758,TD,TD,fire threatening structure; fire into siding,C,,
TD-043,11/8,14:30,TD,150,39.776522,-121.590402,TD,TD,fire around Kmart,O,,
TD-205,11/8,16:45,AVL,4,39.777534,-121.604897,AVL,TD,a few hot spots,O,,
TD-207,11/8,16:49,AVL,0,39.777648,-121.596977,AVL,TD,all burnt up,O,x,
TD-207,11/8,16:52,AVL,76,39.779170,-121.585533,AVL,TD,fire threatening structure,O,,
TD-065,11/8,16:52,AVL TD-207,173,39.779150,-121.585548,AVL TD-207,TD,fire threatening structure,O,,
TD-205,11/8,16:54,AVL,31,39.777383,-121.612533,AVL,TD,Fire getting under floor,R,,
TD-114,11/8,17:14,AVL Bus1403,0,39.776164,-121.590290,TD,TD,fire behind the Kmart,O,,
TD-108,11/8,17:56,Inferred,81,39.777827,-121.595673,TD,TD,scouting on foot Wagstaff Rd between Moss Ln and Apollo Ln; fire growing very fast,V,,
TD-207,11/8,18:09,AVL,96,39.780415,-121.585751,AVL,TD,fire threatening structure,O,,
TD-108,11/8,18:34,Photo,0,39.777827,-121.595673,Photo,Photo,1359 Wagstaff Rd standing; structures on south side Wagstaff Rd are burned down,R,x,
TD-108,11/8,18:34,Photo,0,39.777303,-121.595404,Photo,Photo,"structure burned to foundation, flaming",R,x,
TD-014,11/8,19:14,Radio Log,0,39.780941,-121.627902,Radio Log,Radio Log,fire in the wall of structure,R,,
TD-127,11/8,19:19,Radio Log,0,39.780959,-121.627915,TD,Radio Log,fire in wall of structure,R,,
TD-200,11/8,21:52,AVL,20,39.776750,-121.626883,AVL,TD,"thought there was attic fire, siding on fire",R,,
TD-202,11/8,21:52,AVL,20,39.776462,-121.626754,TD,TD,siding of structure burning,R,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
